Commit ID,Commit Hash,Commit Author,Commit Message,Release Version,Release Date,Release Notes,Successful Builds per Day (%),Code Coverage (%),Open Issues,Time to Resolve Issues (Days),Merge Conflicts,Pipeline Success Rate (%),Active Contributors,Average Time to Merge Pull Request (Days),Closed Milestones,Response Time for Code Reviews (Hours),Code Complexity (out of 10),Code Duplication (%),Code Smells,Security Vulnerabilities (Critical),Security Vulnerabilities (Moderate),Test Coverage (%),Pull Request ID,Pull Request Title,Reviewer,Review Comments,Review Duration (Days),Pull Request State,Time from Ready to Merge (Hours),Comments Follow-up Time (Hours),Time Spent in Ready (Days),Time Spent in In Review (Days),Time Spent in Merged (Hours),Pull Request Rate (Per Day),Pull Request Duration (Days),Merge Ratio (%),Number of In-Progress Pull Requests,Days Worked between Pull and Merge Confirmation,Review Time (Days),Code Churn
11,efgh7890,Robert Lee,Ajout de la fonctionnalité de paiement de factures,1.4.0,2023-05-01,"Ajout de la fonctionnalité de paiement de factures enregistrées",8,85,2,1,0,92,2,2,1,5,8,2,0,0,0,133,Ajout de la fonctionnalité de paiement de factures,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de paiement de factures enregistrées",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,50
12,jklm2345,Emily Thompson,Correction de bug sur l'écran de profil utilisateur,1.4.0,2023-05-01,"Correction d'un problème d'affichage des informations du profil utilisateur",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,134,Correction de bug sur l'écran de profil,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de profil",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
13,mnop3456,Sarah Davis,Ajout de la fonctionnalité de demande de prêt,1.5.0,2023-06-01,"Ajout de la fonctionnalité permettant aux utilisateurs de faire une demande de prêt",8,80,3,1,0,92,2,1,1,6,8,2,0,0,0,135,Ajout de la fonctionnalité de demande de prêt,Robert Lee,"Ajout de l'interface utilisateur et de la logique de demande de prêt",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
14,qrst5678,Michael Brown,Ajout de la fonctionnalité de suivi des dépenses,1.5.0,2023-06-01,"Ajout de la fonctionnalité permettant aux utilisateurs de suivre leurs dépenses mensuelles",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,136,Ajout de la fonctionnalité de suivi des dépenses,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de suivi des dépenses",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,50
15,uvwx1234,Mark Anderson,Correction de bug sur l'écran de paiement,1.6.0,2023-07-01,"Correction d'un problème de validation sur l'écran de paiement",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,137,Correction de bug sur l'écran de paiement,John Smith,"Correction d'un problème de validation sur l'interface utilisateur de l'écran de paiement",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
16,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de gestion des bénéficiaires,1.6.0,2023-07-01,"Ajout de la fonctionnalité de gestion des bénéficiaires pour les virements",8,80,2,1,0,92,1,1,1,5,8,1,0,0,0,138,Ajout de la fonctionnalité de gestion des bénéficiaires,Robert Lee,"Ajout de l'interface utilisateur et de la logique de gestion des bénéficiaires",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
17,mnop5678,Emma Garcia,Correction de bug sur l'écran des transactions,1.6.0,2023-07-01,"Correction d'un problème d'affichage sur l'écran des transactions",9,85,1,1,0,95,1,1,1,5,8,1,0,0,0,139,Correction de bug sur l'écran des transactions,Emily Thompson,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran des transactions",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
18,abcdefgh,Thomas Martin,Ajout de la fonctionnalité de demande de chéquier,1.7.0,2023-08-01,"Ajout de la fonctionnalité permettant aux utilisateurs de demander un chéquier",8,80,3,2,0,90,2,2,1,6,8,2,0,0,0,140,Ajout de la fonctionnalité de demande de chéquier,Robert Lee,"Ajout de l'interface utilisateur et de la logique de demande de chéquier",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
19,bcdefg123,Laurent Dubois,Ajout de la fonctionnalité de modification de profil,1.7.0,2023-08-01,"Ajout de la fonctionnalité permettant aux utilisateurs de modifier leurs informations de profil",8,80,2,1,0,95,2,1,1,4,8,1,0,0,0,141,Ajout de la fonctionnalité de modification de profil,John Smith,"Ajout de l'interface utilisateur et de la logique de modification de profil",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
20,cdefgh456,Sophie Lefebvre,Ajout de la fonctionnalité de simulation de prêt,1.8.0,2023-09-01,"Ajout de la fonctionnalité permettant aux utilisateurs de simuler un prêt",9,85,2,1,0,95,2,1,1,4,8,2,0,0,0,142,Ajout de la fonctionnalité de simulation de prêt,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de simulation de prêt",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,80
21,ijkl9012,Sophia Thomas,Correction de bug sur l'écran d'accueil,1.8.0,2023-09-01,"Correction d'un problème d'affichage sur l'écran d'accueil",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,143,Correction de bug sur l'écran d'accueil,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran d'accueil",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,25
22,mnop3456,Sarah Davis,Ajout de la fonctionnalité de catégorisation des transactions,1.9.0,2023-10-01,"Ajout de la fonctionnalité permettant aux utilisateurs de catégoriser leurs transactions",8,80,2,1,0,92,2,1,1,6,8,2,0,0,0,144,Ajout de la fonctionnalité de catégorisation des transactions,Robert Lee,"Ajout de l'interface utilisateur et de la logique de catégorisation des transactions",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,60
23,efgh7890,Robert Lee,Ajout de la fonctionnalité de gestion de budget,1.9.0,2023-10-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leur budget mensuel",8,85,2,1,0,92,2,2,1,5,8,2,0,0,0,145,Ajout de la fonctionnalité de gestion de budget,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion de budget",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
24,jklm2345,Emily Thompson,Correction de bug sur l'écran des bénéficiaires,1.9.0,2023-10-01,"Correction d'un problème d'affichage sur l'écran des bénéficiaires de virements",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,146,Correction de bug sur l'écran des bénéficiaires,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran des bénéficiaires de virements",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,35
25,pqrs9012,David Wilson,Ajout de la fonctionnalité de génération de rapport,1.10.0,2023-11-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer un rapport de leurs transactions",8,80,3,1,0,92,2,1,1,6,8,2,0,0,0,147,Ajout de la fonctionnalité de génération de rapport,Robert Lee,"Ajout de l'interface utilisateur et de la logique de génération de rapport",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,60
26,qrst5678,Michael Brown,Ajout de la fonctionnalité de suivi des dépenses par catégorie,1.10.0,2023-11-01,"Ajout de la fonctionnalité permettant aux utilisateurs de suivre leurs dépenses par catégorie",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,148,Ajout de la fonctionnalité de suivi des dépenses par catégorie,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de suivi des dépenses par catégorie",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
27,uvwx1234,Mark Anderson,Correction de bug sur l'écran de gestion de compte,1.11.0,2023-12-01,"Correction d'un problème de navigation sur l'écran de gestion de compte",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,149,Correction de bug sur l'écran de gestion de compte,John Smith,"Correction d'un problème de navigation sur l'interface utilisateur de l'écran de gestion de compte",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,15
28,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de gestion des favoris,1.11.0,2023-12-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs favoris de virements",8,80,2,1,0,92,1,1,1,5,8,1,0,0,0,150,Ajout de la fonctionnalité de gestion des favoris,Robert Lee,"Ajout de l'interface utilisateur et de la logique de gestion des favoris de virements",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
29,mnop5678,Emma Garcia,Correction de bug sur l'écran de localisation d'agences,1.11.0,2023-12-01,"Correction d'un problème d'affichage sur l'écran de localisation d'agences",9,85,1,1,0,95,1,1,1,5,8,1,0,0,0,151,Correction de bug sur l'écran de localisation d'agences,Emily Thompson,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de localisation d'agences",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
30,efgh7890,Robert Lee,Ajout de la fonctionnalité de gestion des notifications,1.12.0,2024-01-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs notifications",8,85,2,1,0,95,2,1,1,4,8,2,0,0,0,152,Ajout de la fonctionnalité de gestion des notifications,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des notifications",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,50
31,jklm2345,Emily Thompson,Correction de bug sur l'écran de recherche,1.12.0,2024-01-01,"Correction d'un problème de performance sur l'écran de recherche",9,85,1,1,0,95,1,1,1,5,8,1,0,0,0,153,Correction de bug sur l'écran de recherche,John Smith,"Correction d'un problème de performance sur l'interface utilisateur de l'écran de recherche",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
32,qrst5678,Michael Brown,Ajout de la fonctionnalité de génération de graphiques de dépenses,1.12.0,2024-01-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer des graphiques de leurs dépenses",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,154,Ajout de la fonctionnalité de génération de graphiques de dépenses,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de génération de graphiques de dépenses",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
33,uvwx1234,Mark Anderson,Correction de bug sur l'écran de paiement de factures,1.13.0,2024-02-01,"Correction d'un problème de validation sur l'écran de paiement de factures",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,155,Correction de bug sur l'écran de paiement de factures,John Smith,"Correction d'un problème de validation sur l'interface utilisateur de l'écran de paiement de factures",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,25
34,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de planification de virements,1.13.0,2024-02-01,"Ajout de la fonctionnalité permettant aux utilisateurs de planifier des virements",8,80,2,1,0,92,2,1,1,6,8,2,0,0,0,156,Ajout de la fonctionnalité de planification de virements,Robert Lee,"Ajout de l'interface utilisateur et de la logique de planification de virements",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,80
35,mnop5678,Emma Garcia,Ajout de la fonctionnalité de configuration des préférences,1.13.0,2024-02-01,"Ajout de la fonctionnalité permettant aux utilisateurs de configurer leurs préférences",9,85,2,1,0,92,2,2,1,5,8,2,0,0,0,157,Ajout de la fonctionnalité de configuration des préférences,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de configuration des préférences",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
36,efgh7890,Robert Lee,Ajout de la fonctionnalité de partage des transactions,1.14.0,2024-03-01,"Ajout de la fonctionnalité permettant aux utilisateurs de partager leurs transactions",8,80,3,1,0,92,2,1,1,6,8,2,0,0,0,158,Ajout de la fonctionnalité de partage des transactions,John Smith,"Ajout de l'interface utilisateur et de la logique de partage des transactions",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,60
37,jklm2345,Emily Thompson,Correction de bug sur l'écran de suivi des dépenses,1.14.0,2024-03-01,"Correction d'un problème d'affichage sur l'écran de suivi des dépenses",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,159,Correction de bug sur l'écran de suivi des dépenses,Robert Lee,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de suivi des dépenses",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
38,qrst5678,Michael Brown,Ajout de la fonctionnalité de gestion des cartes bancaires,1.14.0,2024-03-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs cartes bancaires",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,160,Ajout de la fonctionnalité de gestion des cartes bancaires,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des cartes bancaires",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
39,uvwx1234,Mark Anderson,Ajout de la fonctionnalité de gestion des virements programmés,1.15.0,2024-04-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs virements programmés",9,80,2,1,0,95,2,1,1,4,8,1,0,0,0,161,Ajout de la fonctionnalité de gestion des virements programmés,Robert Lee,"Ajout de l'interface utilisateur et de la logique de gestion des virements programmés",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,60
40,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de gestion des rappels de paiement,1.15.0,2024-04-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs rappels de paiement",8,80,2,1,0,92,2,2,1,5,8,1,0,0,0,162,Ajout de la fonctionnalité de gestion des rappels de paiement,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des rappels de paiement",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,60
41,mnop5678,Emma Garcia,Correction de bug sur l'écran de simulation de prêt,1.15.0,2024-04-01,"Correction d'un problème de calcul sur l'écran de simulation de prêt",9,85,1,1,0,95,1,1,1,5,8,1,0,0,0,163,Correction de bug sur l'écran de simulation de prêt,John Smith,"Correction d'un problème de calcul sur l'interface utilisateur de l'écran de simulation de prêt",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,25
42,efgh7890,Robert Lee,Ajout de la fonctionnalité de gestion des comptes tiers,1.16.0,2024-05-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs comptes tiers",8,80,3,1,0,92,2,1,1,6,8,1,0,0,0,164,Ajout de la fonctionnalité de gestion des comptes tiers,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des comptes tiers",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,35
43,jklm2345,Emily Thompson,Correction de bug sur l'écran de gestion des favoris,1.16.0,2024-05-01,"Correction d'un problème d'affichage sur l'écran de gestion des favoris",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,165,Correction de bug sur l'écran de gestion des favoris,Robert Lee,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de gestion des favoris",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
44,qrst5678,Michael Brown,Ajout de la fonctionnalité de génération de rapport mensuel,1.16.0,2024-05-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer un rapport mensuel de leurs transactions",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,166,Ajout de la fonctionnalité de génération de rapport mensuel,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de génération de rapport mensuel",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,50
45,uvwx1234,Mark Anderson,Correction de bug sur l'écran de gestion des notifications,1.17.0,2024-06-01,"Correction d'un problème d'affichage sur l'écran de gestion des notifications",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,167,Correction de bug sur l'écran de gestion des notifications,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de gestion des notifications",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
46,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de génération de graphiques de budget,1.17.0,2024-06-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer des graphiques de leur budget",8,80,2,1,0,92,2,1,1,6,8,2,0,0,0,168,Ajout de la fonctionnalité de génération de graphiques de budget,Robert Lee,"Ajout de l'interface utilisateur et de la logique de génération de graphiques de budget",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
47,mnop5678,Emma Garcia,Ajout de la fonctionnalité de gestion des contacts,1.17.0,2024-06-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs contacts",9,85,2,1,0,92,2,2,1,5,8,2,0,0,0,169,Ajout de la fonctionnalité de gestion des contacts,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des contacts",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,60
48,efgh7890,Robert Lee,Ajout de la fonctionnalité de calculatrice de prêt,1.18.0,2024-07-01,"Ajout de la fonctionnalité permettant aux utilisateurs de calculer les mensualités d'un prêt",8,80,3,1,0,92,2,1,1,6,8,1,0,0,0,170,Ajout de la fonctionnalité de calculatrice de prêt,John Smith,"Ajout de l'interface utilisateur et de la logique de calculatrice de prêt",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
49,jklm2345,Emily Thompson,Correction de bug sur l'écran de gestion des comptes tiers,1.18.0,2024-07-01,"Correction d'un problème de navigation sur l'écran de gestion des comptes tiers",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,171,Correction de bug sur l'écran de gestion des comptes tiers,Robert Lee,"Correction d'un problème de navigation sur l'interface utilisateur de l'écran de gestion des comptes tiers",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
50,qrst5678,Michael Brown,Ajout de la fonctionnalité de suivi des dépenses par mois,1.18.0,2024-07-01,"Ajout de la fonctionnalité permettant aux utilisateurs de suivre leurs dépenses par mois",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,172,Ajout de la fonctionnalité de suivi des dépenses par mois,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de suivi des dépenses par mois",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,50
51,uvwx1234,Mark Anderson,Correction de bug sur l'écran de gestion des virements programmés,1.19.0,2024-08-01,"Correction d'un problème de synchronisation sur l'écran de gestion des virements programmés",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,173,Correction de bug sur l'écran de gestion des virements programmés,John Smith,"Correction d'un problème de synchronisation sur l'interface utilisateur de l'écran de gestion des virements programmés",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
52,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de génération de rapport hebdomadaire,1.19.0,2024-08-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer un rapport hebdomadaire de leurs transactions",8,80,2,1,0,92,2,1,1,6,8,2,0,0,0,174,Ajout de la fonctionnalité de génération de rapport hebdomadaire,Robert Lee,"Ajout de l'interface utilisateur et de la logique de génération de rapport hebdomadaire",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
53,mnop5678,Emma Garcia,Ajout de la fonctionnalité de gestion des bénéficiaires en masse,1.19.0,2024-08-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs bénéficiaires en masse",9,85,2,1,0,92,2,2,1,5,8,2,0,0,0,175,Ajout de la fonctionnalité de gestion des bénéficiaires en masse,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des bénéficiaires en masse",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,80
54,efgh7890,Robert Lee,Correction de bug sur l'écran de gestion des rappels de paiement,1.19.0,2024-08-01,"Correction d'un problème de suppression sur l'écran de gestion des rappels de paiement",8,80,1,1,0,95,1,1,1,5,8,1,0,0,0,176,Correction de bug sur l'écran de gestion des rappels de paiement,John Smith,"Correction d'un problème de suppression sur l'interface utilisateur de l'écran de gestion des rappels de paiement",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,30
55,jklm2345,Emily Thompson,Ajout de la fonctionnalité de génération de graphiques de dépenses par catégorie,1.20.0,2024-09-01,"Ajout de la fonctionnalité permettant aux utilisateurs de générer des graphiques de leurs dépenses par catégorie",9,85,2,1,0,95,2,1,1,4,8,1,0,0,0,177,Ajout de la fonctionnalité de génération de graphiques de dépenses par catégorie,Robert Lee,"Ajout de l'interface utilisateur et de la logique de génération de graphiques de dépenses par catégorie",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,40
56,qrst5678,Michael Brown,Ajout de la fonctionnalité de gestion des rappels de paiement,1.20.0,2024-09-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs rappels de paiement",8,85,2,1,0,95,2,1,1,4,8,1,0,0,0,178,Ajout de la fonctionnalité de gestion des rappels de paiement,Emily Thompson,"Ajout de l'interface utilisateur et de la logique de gestion des rappels de paiement",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,35
57,uvwx1234,Mark Anderson,Correction de bug sur l'écran de gestion des contacts,1.21.0,2024-10-01,"Correction d'un problème d'affichage sur l'écran de gestion des contacts",9,80,1,1,0,95,1,1,1,5,8,1,0,0,0,179,Correction de bug sur l'écran de gestion des contacts,John Smith,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de gestion des contacts",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
58,ijkl9012,Sophia Thomas,Ajout de la fonctionnalité de suivi des dépenses par bénéficiaire,1.21.0,2024-10-01,"Ajout de la fonctionnalité permettant aux utilisateurs de suivre leurs dépenses par bénéficiaire",8,80,2,1,0,92,2,2,1,5,8,2,0,0,0,180,Ajout de la fonctionnalité de suivi des dépenses par bénéficiaire,Robert Lee,"Ajout de l'interface utilisateur et de la logique de suivi des dépenses par bénéficiaire",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,60
59,mnop5678,Emma Garcia,Correction de bug sur l'écran de calculatrice de prêt,1.21.0,2024-10-01,"Correction d'un problème de calcul sur l'écran de calculatrice de prêt",9,85,1,1,0,95,1,1,1,5,8,1,0,0,0,181,Correction de bug sur l'écran de calculatrice de prêt,Emily Thompson,"Correction d'un problème de calcul sur l'interface utilisateur de l'écran de calculatrice de prêt",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,25
60,efgh7890,Robert Lee,Ajout de la fonctionnalité de gestion des préférences de sécurité,1.22.0,2024-11-01,"Ajout de la fonctionnalité permettant aux utilisateurs de gérer leurs préférences de sécurité",8,80,3,1,0,92,2,1,1,6,8,2,0,0,0,182,Ajout de la fonctionnalité de gestion des préférences de sécurité,John Smith,"Ajout de l'interface utilisateur et de la logique de gestion des préférences de sécurité",2,En revue,2,0.5,1,0,1,0.5,1,100,1,0,1,70
61,jklm2345,Emily Thompson,Correction de bug sur l'écran de suivi des dépenses par mois,1.22.0,2024-11-01,"Correction d'un problème d'affichage sur l'écran de suivi des dépenses par mois",9,85,1,1,0,95,2,1,1,5,8,1,0,0,0,183,Correction de bug sur l'écran de suivi des dépenses par mois,Robert Lee,"Correction d'un problème d'affichage sur l'interface utilisateur de l'écran de suivi des dépenses par mois",1,Fusionné,1,0.5,0,0,0,0,1,100,0,0,0,20
